x,y,wl,wr,slope,friction_coefficient
148.90868440,-178.33357890,4.54555692,4.53004219,-1.00000000,-1.00000000
148.27270980,-177.56186890,4.54764729,4.53218540,-1.00000000,-1.00000000
147.63634630,-176.79047960,4.55000510,4.53391896,-1.00000000,-1.00000000
146.99906690,-176.01984680,4.55201351,4.53463840,-1.00000000,-1.00000000
146.36079360,-175.25003690,4.55280877,4.53428636,-1.00000000,-1.00000000
145.72197260,-174.48068150,4.55236792,4.53337639,-1.00000000,-1.00000000
145.08316680,-173.71131350,4.55131932,4.53252586,-1.00000000,-1.00000000
144.44457890,-172.94176460,4.55045062,4.53195554,-1.00000000,-1.00000000
143.80610340,-172.17212240,4.54992064,4.53153994,-1.00000000,-1.00000000
143.16759920,-171.40250410,4.54954672,4.53110435,-1.00000000,-1.00000000
142.52903520,-170.63293540,4.54911334,4.53058686,-1.00000000,-1.00000000
141.89045050,-169.86338390,4.54858333,4.53001502,-1.00000000,-1.00000000
141.25186640,-169.09383180,4.54801071,4.52945540,-1.00000000,-1.00000000
140.61327510,-168.32428570,4.54746658,4.52896675,-1.00000000,-1.00000000
139.97466460,-167.55475560,4.54699858,4.52856006,-1.00000000,-1.00000000
139.33609420,-166.78519220,4.54656286,4.52811929,-1.00000000,-1.00000000
138.69761500,-166.01555320,4.54607240,4.52746031,-1.00000000,-1.00000000
138.05921240,-165.24585050,4.54536565,4.52653133,-1.00000000,-1.00000000
137.42062710,-164.47629940,4.54457448,4.52578228,-1.00000000,-1.00000000
136.78167600,-163.70705210,4.54402927,4.52590045,-1.00000000,-1.00000000
136.14238810,-162.93808460,4.54442524,4.52749789,-1.00000000,-1.00000000
135.50279350,-162.16937220,4.54636821,4.53029753,-1.00000000,-1.00000000
134.86211640,-161.40156180,4.54989437,4.53303753,-1.00000000,-1.00000000
134.21916160,-160.63565760,4.55343928,4.53399984,-1.00000000,-1.00000000
133.57333540,-159.87217330,4.55000141,4.53221339,-1.00000000,-1.00000000
132.92520450,-159.11064430,4.54389767,4.52797194,-1.00000000,-1.00000000
132.27564780,-158.35033120,4.53693664,4.52206889,-1.00000000,-1.00000000
131.62531430,-157.59068230,4.52965571,4.51524503,-1.00000000,-1.00000000
130.97469260,-156.83128030,4.52261756,4.50808437,-1.00000000,-1.00000000
130.32426760,-156.07170990,4.51603739,4.50114642,-1.00000000,-1.00000000
129.67404370,-155.31196720,4.50924497,4.49444711,-1.00000000,-1.00000000
129.02356610,-154.55244170,4.50151554,4.48747997,-1.00000000,-1.00000000
128.37235110,-153.79354850,4.49328087,4.47969091,-1.00000000,-1.00000000
127.72112060,-153.03466850,4.48671917,4.47184166,-1.00000000,-1.00000000
127.07143210,-152.27446770,4.48367997,4.46566966,-1.00000000,-1.00000000
126.42475310,-151.51170590,4.48438578,4.46268821,-1.00000000,-1.00000000
125.78112440,-150.74636780,4.48192737,4.46263940,-1.00000000,-1.00000000
125.13982370,-149.97907820,4.48163877,4.46435078,-1.00000000,-1.00000000
124.50009470,-149.21047760,4.48320473,4.46698117,-1.00000000,-1.00000000
123.86120630,-148.44117820,4.48582877,4.47018076,-1.00000000,-1.00000000
123.22242490,-147.67178990,4.48920130,4.47359546,-1.00000000,-1.00000000
122.58335580,-146.90264060,4.49271919,4.47690627,-1.00000000,-1.00000000
121.94408690,-146.13365730,4.49599624,4.48006634,-1.00000000,-1.00000000
121.30481310,-145.36467810,4.49909969,4.48317632,-1.00000000,-1.00000000
120.66558040,-144.59566470,4.50219216,4.48628681,-1.00000000,-1.00000000
120.02632400,-143.82667110,4.50531900,4.48938475,-1.00000000,-1.00000000
119.38697740,-143.05775240,4.50843397,4.49243031,-1.00000000,-1.00000000
118.74761600,-142.28884600,4.51142482,4.49544020,-1.00000000,-1.00000000
118.10840910,-141.51981120,4.51433813,4.49850913,-1.00000000,-1.00000000
117.46942120,-140.75059440,4.51736179,4.50170800,-1.00000000,-1.00000000
116.83030240,-139.98148640,4.52074851,4.50492905,-1.00000000,-1.00000000
116.19045480,-139.21298460,4.52427687,4.50780662,-1.00000000,-1.00000000
115.54995930,-138.44502280,4.52709881,4.51026296,-1.00000000,-1.00000000
114.91036900,-137.67630660,4.52869498,4.51291145,-1.00000000,-1.00000000
114.27380070,-136.90508630,4.53007457,4.51697738,-1.00000000,-1.00000000
113.64112560,-136.13066930,4.53321702,4.52319935,-1.00000000,-1.00000000
113.01144850,-135.35381210,4.53917732,4.53166021,-1.00000000,-1.00000000
112.38341680,-134.57562440,4.54768631,4.54195274,-1.00000000,-1.00000000
111.75591480,-133.79700940,4.55823574,4.55331593,-1.00000000,-1.00000000
111.12807810,-133.01866430,4.56991135,4.56468359,-1.00000000,-1.00000000
110.49944700,-132.24096080,4.58141460,4.57531451,-1.00000000,-1.00000000
109.87105520,-131.46306350,4.59139029,4.58584599,-1.00000000,-1.00000000
109.24486070,-130.68339670,4.60096529,4.59800582,-1.00000000,-1.00000000
108.62062450,-129.90216190,4.61336408,4.61185778,-1.00000000,-1.00000000
107.99345120,-129.12327920,4.62980852,4.62395527,-1.00000000,-1.00000000
107.35675000,-128.35217170,4.64540846,4.62881775,-1.00000000,-1.00000000
106.70947300,-127.58991780,4.63700366,4.62533327,-1.00000000,-1.00000000
106.05661610,-126.83243500,4.62799563,4.61722973,-1.00000000,-1.00000000
105.40420770,-126.07456800,4.62326479,4.60967276,-1.00000000,-1.00000000
104.75417400,-125.31466260,4.61940898,4.60409262,-1.00000000,-1.00000000
104.10521650,-124.55383780,4.61402800,4.59899882,-1.00000000,-1.00000000
103.45584750,-123.79336440,4.60704830,4.59261195,-1.00000000,-1.00000000
102.80633030,-123.03301750,4.60080506,4.58570004,-1.00000000,-1.00000000
102.15745190,-122.27212540,4.59748701,4.58092248,-1.00000000,-1.00000000
101.50947440,-121.51046600,4.59818475,4.58047107,-1.00000000,-1.00000000
100.86176240,-120.74858070,4.60194370,4.58408701,-1.00000000,-1.00000000
100.21416760,-119.98659570,4.60582425,4.58971918,-1.00000000,-1.00000000
99.56705856,-119.22419830,4.61134262,4.59581208,-1.00000000,-1.00000000
98.92065907,-118.46119920,4.61716927,4.60171662,-1.00000000,-1.00000000
98.27454625,-117.69795720,4.62310590,4.60750050,-1.00000000,-1.00000000
97.62830772,-116.93482170,4.62892663,4.61324148,-1.00000000,-1.00000000
96.98197788,-116.17176360,4.63463216,4.61913779,-1.00000000,-1.00000000
96.33585968,-115.40852620,4.64040415,4.62526157,-1.00000000,-1.00000000
95.68986204,-114.64518680,4.64658559,4.63130657,-1.00000000,-1.00000000
95.04341007,-113.88223210,4.65287434,4.63680373,-1.00000000,-1.00000000
94.39574219,-113.12030940,4.65800605,4.64147559,-1.00000000,-1.00000000
93.74635649,-112.35985010,4.65981024,4.64523856,-1.00000000,-1.00000000
93.09527894,-111.60083900,4.66058601,4.64737154,-1.00000000,-1.00000000
92.44362029,-110.84232660,4.66113467,4.64706930,-1.00000000,-1.00000000
91.79389602,-110.08215630,4.66306450,4.64511361,-1.00000000,-1.00000000
91.14861438,-109.31821190,4.66365747,4.64390726,-1.00000000,-1.00000000
90.50835263,-108.55005530,4.66131862,4.64522709,-1.00000000,-1.00000000
89.87170871,-107.77889730,4.66233559,4.64869907,-1.00000000,-1.00000000
89.23690275,-107.00622560,4.66577699,4.65321537,-1.00000000,-1.00000000
88.60304161,-106.23277880,4.67016027,4.65842574,-1.00000000,-1.00000000
87.97003440,-105.45863280,4.67516396,4.66473481,-1.00000000,-1.00000000
87.33819627,-104.68353260,4.68126628,4.67247957,-1.00000000,-1.00000000
86.70639932,-103.90839870,4.68965142,4.68040361,-1.00000000,-1.00000000
86.07214742,-103.13527140,4.69882272,4.68585913,-1.00000000,-1.00000000
85.43275168,-102.36639490,4.70576093,4.68615589,-1.00000000,-1.00000000
84.78859096,-101.60150440,4.69919857,4.68169178,-1.00000000,-1.00000000
84.14231541,-100.83840000,4.69266896,4.67502198,-1.00000000,-1.00000000
83.49688837,-100.07457830,4.68802411,4.66839479,-1.00000000,-1.00000000
82.85330059,-99.30920597,4.68316735,4.66205465,-1.00000000,-1.00000000
82.21103800,-98.54272130,4.67696876,4.65528584,-1.00000000,-1.00000000
81.56922458,-97.77586045,4.66945267,4.64774357,-1.00000000,-1.00000000
80.92753815,-97.00889336,4.66154894,4.63963184,-1.00000000,-1.00000000
80.28610956,-96.24171060,4.65376756,4.63141977,-1.00000000,-1.00000000
79.64506818,-95.47420430,4.64597977,4.62337329,-1.00000000,-1.00000000
79.00407788,-94.70665531,4.63745811,4.61529298,-1.00000000,-1.00000000
78.36249789,-93.93959916,4.62796165,4.60670864,-1.00000000,-1.00000000
77.72011618,-93.17321439,4.61876399,4.59761470,-1.00000000,-1.00000000
77.07801665,-92.40659299,4.61243308,4.58928518,-1.00000000,-1.00000000
76.43816299,-91.63809613,4.60616056,4.58320105,-1.00000000,-1.00000000
75.80195493,-90.86657886,4.59917930,4.57964052,-1.00000000,-1.00000000
75.16894889,-90.09243206,4.59523350,4.57720088,-1.00000000,-1.00000000
74.53684229,-89.31755048,4.59331864,4.57565667,-1.00000000,-1.00000000
73.90262544,-88.54439502,4.59339585,4.57672647,-1.00000000,-1.00000000
73.26383978,-87.77501054,4.59692365,4.58229190,-1.00000000,-1.00000000
72.62017229,-87.00970574,4.60437012,4.59117995,-1.00000000,-1.00000000
71.97416125,-86.24637724,4.61335660,4.60080778,-1.00000000,-1.00000000
71.32923554,-85.48213196,4.62183412,4.61011059,-1.00000000,-1.00000000
70.68714780,-84.71550113,4.63013210,4.62029205,-1.00000000,-1.00000000
70.04708534,-83.94717809,4.64028528,4.63203546,-1.00000000,-1.00000000
69.40738942,-83.17855000,4.65242223,4.64476789,-1.00000000,-1.00000000
68.76711524,-82.41040359,4.66544027,4.65739319,-1.00000000,-1.00000000
68.12639938,-81.64262549,4.67796942,4.66952273,-1.00000000,-1.00000000
67.48568076,-80.87484971,4.68992213,4.68133714,-1.00000000,-1.00000000
66.84506352,-80.10698934,4.70168162,4.69331286,-1.00000000,-1.00000000
66.20440242,-79.33916556,4.71373122,4.70577819,-1.00000000,-1.00000000
65.56367545,-78.57139674,4.72622775,4.71863019,-1.00000000,-1.00000000
64.92321105,-77.80340888,4.73883986,4.73090587,-1.00000000,-1.00000000
64.28327716,-77.03497892,4.75069904,4.74147016,-1.00000000,-1.00000000
63.64380473,-76.26616489,4.76086509,4.74973569,-1.00000000,-1.00000000
63.00367458,-75.49789845,4.76937655,4.75536324,-1.00000000,-1.00000000
62.36117601,-74.73161117,4.77571755,4.75740733,-1.00000000,-1.00000000
61.71478796,-73.96860300,4.76911834,4.75475252,-1.00000000,-1.00000000
61.06523041,-73.20829037,4.76079212,4.74829487,-1.00000000,-1.00000000
60.41463906,-72.44886224,4.75358949,4.74058694,-1.00000000,-1.00000000
59.76478455,-71.68880377,4.74784209,4.73376448,-1.00000000,-1.00000000
59.11553907,-70.92822476,4.74182501,4.72788219,-1.00000000,-1.00000000
58.46589600,-70.16798543,4.73503689,4.72184752,-1.00000000,-1.00000000
57.81570718,-69.40821281,4.72839931,4.71503903,-1.00000000,-1.00000000
57.16619394,-68.64786238,4.72356572,4.70813577,-1.00000000,-1.00000000
56.51900806,-67.88553027,4.72083474,4.70229171,-1.00000000,-1.00000000
55.87479811,-67.12068162,4.71839626,4.69717638,-1.00000000,-1.00000000
55.23315053,-66.35368200,4.71406238,4.69113694,-1.00000000,-1.00000000
54.59333975,-65.58514953,4.70674890,4.68286744,-1.00000000,-1.00000000
53.95456097,-64.81575906,4.69754881,4.67323614,-1.00000000,-1.00000000
53.31611298,-64.04609408,4.68803600,4.66363369,-1.00000000,-1.00000000
52.67751858,-63.27655059,4.67909703,4.65484549,-1.00000000,-1.00000000
52.03862372,-62.50725652,4.67026851,4.64634992,-1.00000000,-1.00000000
51.39932230,-61.73830029,4.66098179,4.63751952,-1.00000000,-1.00000000
50.75968159,-60.96962628,4.65167902,4.62806605,-1.00000000,-1.00000000
50.12048891,-60.20057959,4.64377685,4.61870016,-1.00000000,-1.00000000
49.48288770,-59.43021302,4.63502350,4.61062498,-1.00000000,-1.00000000
48.84724018,-58.65823369,4.62671051,4.60469264,-1.00000000,-1.00000000
48.21253778,-57.88547696,4.62117625,4.60060553,-1.00000000,-1.00000000
47.57737089,-57.11310200,4.61775733,4.59765388,-1.00000000,-1.00000000
46.94058810,-56.34205884,4.61572422,4.59601020,-1.00000000,-1.00000000
46.30153516,-55.57289595,4.61518531,4.59668012,-1.00000000,-1.00000000
45.65981694,-54.80595567,4.61718477,4.60022563,-1.00000000,-1.00000000
45.01610165,-54.04069054,4.62136551,4.60519575,-1.00000000,-1.00000000
44.37166598,-53.27603190,4.62633090,4.61004479,-1.00000000,-1.00000000
43.72703256,-52.51154051,4.63127965,4.61536291,-1.00000000,-1.00000000
43.07975406,-51.74928522,4.63881568,4.62528603,-1.00000000,-1.00000000
42.42575041,-50.99279582,4.65009497,4.64194850,-1.00000000,-1.00000000
41.76542428,-50.24181647,4.66509140,4.65878414,-1.00000000,-1.00000000
41.10680021,-49.48934606,4.67769993,4.66527129,-1.00000000,-1.00000000
40.45786397,-48.72849310,4.68088413,4.65702492,-1.00000000,-1.00000000
39.82337249,-47.95559806,4.66800751,4.64488529,-1.00000000,-1.00000000
39.06721371,-47.03152792,4.62449994,4.62449994,-1.00000000,-1.00000000
39.06721371,-47.03152792,4.62449994,4.62449994,-1.00000000,-1.00000000
38.43955432,-46.25303984,4.60802000,4.60802667,-1.00000000,-1.00000000
37.81364280,-45.47313923,4.58941401,4.59008254,-1.00000000,-1.00000000
37.17021333,-44.70764310,4.58794891,4.58785467,-1.00000000,-1.00000000
36.52573858,-43.94301482,4.58677762,4.58691555,-1.00000000,-1.00000000
35.88128711,-43.17837033,4.58529363,4.58536975,-1.00000000,-1.00000000
35.23702325,-42.41356684,4.58412156,4.58419159,-1.00000000,-1.00000000
34.59297810,-41.64857941,4.58312712,4.58319458,-1.00000000,-1.00000000
33.94854001,-40.88392290,4.58166898,4.58179397,-1.00000000,-1.00000000
33.30310957,-40.12010386,4.57917267,4.57935311,-1.00000000,-1.00000000
32.65756114,-39.35638455,4.57668075,4.57680152,-1.00000000,-1.00000000
32.01408685,-38.59091672,4.57654277,4.57643326,-1.00000000,-1.00000000
31.37471182,-37.82202178,4.58073098,4.58033938,-1.00000000,-1.00000000
30.73873771,-37.05031139,4.58832272,4.58777144,-1.00000000,-1.00000000
30.10396954,-36.27760872,4.59701701,4.59646655,-1.00000000,-1.00000000
29.46852980,-35.50545827,4.60482799,4.60435837,-1.00000000,-1.00000000
28.83255545,-34.73374808,4.61148935,4.61109038,-1.00000000,-1.00000000
28.19689788,-33.96177692,4.61730996,4.61695079,-1.00000000,-1.00000000
27.56183327,-33.18931791,4.62294842,4.62257563,-1.00000000,-1.00000000
26.92655804,-32.41703208,4.62927370,4.62882597,-1.00000000,-1.00000000
26.29026947,-31.64558096,4.63695295,4.63641812,-1.00000000,-1.00000000
25.65320898,-30.87476714,4.64548594,4.64492895,-1.00000000,-1.00000000
25.01590560,-30.10415414,4.65384426,4.65331712,-1.00000000,-1.00000000
24.37802821,-29.33401622,4.66184800,4.66132092,-1.00000000,-1.00000000
23.73802712,-28.56564217,4.67033622,4.66974318,-1.00000000,-1.00000000
23.09440544,-27.80029840,4.67968789,4.67906190,-1.00000000,-1.00000000
22.44742856,-27.03778880,4.68844804,4.68790923,-1.00000000,-1.00000000
21.79858528,-26.27686672,4.69530918,4.69490697,-1.00000000,-1.00000000
21.14952398,-25.51613061,4.70054595,4.70020298,-1.00000000,-1.00000000
20.50038782,-24.75545838,4.70606200,4.70563552,-1.00000000,-1.00000000
19.85049450,-23.99543293,4.71332781,4.71278697,-1.00000000,-1.00000000
19.20041586,-23.23556604,4.72127677,4.72077944,-1.00000000,-1.00000000
18.55275592,-22.47363637,4.72667026,4.72646862,-1.00000000,-1.00000000
17.91013394,-21.70745309,4.72654646,4.72673440,-1.00000000,-1.00000000
17.27177185,-20.93771689,4.72171692,4.72213762,-1.00000000,-1.00000000
16.63487884,-20.16676465,4.71512681,4.71555902,-1.00000000,-1.00000000
15.99710900,-19.39653767,4.70956647,4.70989251,-1.00000000,-1.00000000
15.35857037,-18.62694789,4.70544264,4.70568766,-1.00000000,-1.00000000
14.72016105,-17.85725085,4.70208339,4.70231757,-1.00000000,-1.00000000
14.08184965,-17.08747260,4.69815436,4.69845915,-1.00000000,-1.00000000
13.44264171,-16.31843864,4.69266532,4.69309377,-1.00000000,-1.00000000
12.80157148,-15.55095644,4.68503416,4.68559351,-1.00000000,-1.00000000
12.15871423,-14.78497043,4.67569597,4.67634426,-1.00000000,-1.00000000
11.51455748,-14.02007692,4.66528483,4.66598144,-1.00000000,-1.00000000
10.86956864,-13.25588494,4.65437681,4.65509255,-1.00000000,-1.00000000
10.22422452,-12.49199295,4.64323665,4.64396598,-1.00000000,-1.00000000
9.57919638,-11.72783412,4.63185107,4.63260270,-1.00000000,-1.00000000
8.93504053,-10.96293986,4.62002796,4.62082106,-1.00000000,-1.00000000
8.29148168,-10.19754323,4.60746304,4.60830821,-1.00000000,-1.00000000
7.64776870,-9.43227621,4.59414844,4.59503540,-1.00000000,-1.00000000
7.00350573,-8.66747218,4.58046908,4.58134927,-1.00000000,-1.00000000
6.35960124,-7.90236630,4.56758237,4.56837746,-1.00000000,-1.00000000
5.71728964,-7.13592267,4.55667669,4.55731993,-1.00000000,-1.00000000
5.07726617,-6.36756733,4.54848849,4.54896383,-1.00000000,-1.00000000
4.43884983,-5.59787610,4.54274664,4.54307642,-1.00000000,-1.00000000
3.80113307,-4.82760516,4.53905635,4.53927127,-1.00000000,-1.00000000
3.16369325,-4.05710501,4.53666568,4.53682620,-1.00000000,-1.00000000
2.52660177,-3.28631681,4.53452858,4.53471053,-1.00000000,-1.00000000
1.88982302,-2.51527024,4.53176926,4.53198920,-1.00000000,-1.00000000
1.25271551,-1.74449528,4.52899328,4.52917039,-1.00000000,-1.00000000
0.61461011,-0.97454626,4.52756683,4.52760935,-1.00000000,-1.00000000
-0.02478724,-0.20566979,4.52829750,4.52820648,-1.00000000,-1.00000000
-0.66555381,0.56206597,4.53019091,4.53006251,-1.00000000,-1.00000000
-1.30799648,1.32839973,4.53175021,4.53167739,-1.00000000,-1.00000000
-1.95238432,2.09309856,4.53192142,4.53193669,-1.00000000,-1.00000000
-2.59830357,2.85650430,4.53084864,4.53092868,-1.00000000,-1.00000000
-3.24511672,3.61915281,4.52890753,4.52903121,-1.00000000,-1.00000000
-3.89233826,4.38145477,4.52642783,4.52657840,-1.00000000,-1.00000000
-4.53973615,5.14360697,4.52362632,4.52379173,-1.00000000,-1.00000000
-5.18711201,5.90577788,4.52070709,4.52087400,-1.00000000,-1.00000000
-5.83439910,6.66802418,4.51789544,4.51804828,-1.00000000,-1.00000000
-6.48165591,7.43029619,4.51544288,4.51556269,-1.00000000,-1.00000000
-7.12891538,8.19256594,4.51360748,4.51368542,-1.00000000,-1.00000000
-7.77567979,8.95525578,4.51234279,4.51239660,-1.00000000,-1.00000000
-8.42106686,9.71911150,4.51130664,4.51137010,-1.00000000,-1.00000000
-9.06434673,10.48474260,4.51003689,4.51013456,-1.00000000,-1.00000000
-9.70591583,11.25180785,4.50842840,4.50854487,-1.00000000,-1.00000000
-10.34674567,12.01949081,4.50681546,4.50692285,-1.00000000,-1.00000000
-10.98791243,12.78689239,4.50524948,4.50536561,-1.00000000,-1.00000000
-11.63016674,13.55338400,4.50297171,4.50315650,-1.00000000,-1.00000000
-12.27410323,14.31846295,4.49898229,4.49930309,-1.00000000,-1.00000000
-12.92056460,15.08140966,4.49212223,4.49264947,-1.00000000,-1.00000000
-13.57063752,15.84128156,4.48128407,4.48208248,-1.00000000,-1.00000000
-14.22501659,16.59744815,4.46592116,4.46696522,-1.00000000,-1.00000000
-14.88244025,17.35096932,4.44751423,4.44868196,-1.00000000,-1.00000000
-15.54106390,18.10344184,4.42799483,4.42916780,-1.00000000,-1.00000000
-16.19925753,18.85629053,4.40901531,4.41012374,-1.00000000,-1.00000000
-16.85636027,19.61009155,4.39120874,4.39223069,-1.00000000,-1.00000000
-17.51199073,20.36517348,4.37497932,4.37589266,-1.00000000,-1.00000000
-18.16633138,21.12137338,4.36000735,4.36090097,-1.00000000,-1.00000000
-18.82205707,21.87637255,4.34333243,4.34441145,-1.00000000,-1.00000000
-19.48251918,22.62723214,4.32140992,4.32287107,-1.00000000,-1.00000000
-20.15019450,23.37168450,4.29176807,4.29363109,-1.00000000,-1.00000000
-20.82400572,24.11058810,4.25569523,4.25780209,-1.00000000,-1.00000000
-21.50195038,24.84570102,4.21525929,4.21746165,-1.00000000,-1.00000000
-22.18222231,25.57866086,4.17230352,4.17449885,-1.00000000,-1.00000000
-22.86374713,26.31045585,4.12803144,4.13014953,-1.00000000,-1.00000000
-23.54567775,27.04187272,4.08356878,4.08554725,-1.00000000,-1.00000000
-24.22739398,27.77348940,4.03977256,4.04158518,-1.00000000,-1.00000000
-24.90913640,28.50508169,3.99670756,3.99834859,-1.00000000,-1.00000000
-25.59138577,29.23620125,3.95433761,3.95579169,-1.00000000,-1.00000000
-26.27453473,29.96648030,3.91269280,3.91395020,-1.00000000,-1.00000000
-26.95845883,30.69603347,3.87173939,3.87281604,-1.00000000,-1.00000000
-27.64278812,31.42520658,3.83126999,3.83219257,-1.00000000,-1.00000000
-28.32716698,32.15433316,3.79099621,3.79180279,-1.00000000,-1.00000000
-29.01122969,32.88375637,3.75033976,3.75108549,-1.00000000,-1.00000000
-29.69458399,33.61384328,3.70864324,3.70937864,-1.00000000,-1.00000000
-30.37692165,34.34488042,3.66556740,3.66628843,-1.00000000,-1.00000000
-31.05819276,35.07691163,3.62167062,3.62232488,-1.00000000,-1.00000000
-31.73839632,35.80993489,3.57766609,3.57821346,-1.00000000,-1.00000000
-32.41786167,36.54364249,3.53377110,3.53419777,-1.00000000,-1.00000000
-33.09781035,37.27690219,3.48901689,3.48931259,-1.00000000,-1.00000000
-33.77961056,38.00844063,3.44228582,3.44241133,-1.00000000,-1.00000000
-34.46300848,38.73848670,3.39406918,3.39396812,-1.00000000,-1.00000000
-35.14394547,39.47082870,3.34860562,3.34829452,-1.00000000,-1.00000000
-35.81777509,40.20971547,3.31064344,3.31020039,-1.00000000,-1.00000000
-36.48253345,40.95677388,3.28224150,3.28172009,-1.00000000,-1.00000000
-37.14231602,41.70823044,3.25939544,3.25879560,-1.00000000,-1.00000000
-37.80207958,42.45970370,3.23736528,3.23665305,-1.00000000,-1.00000000
-38.46487055,43.20850816,3.21381473,3.21291530,-1.00000000,-1.00000000
-39.13016661,43.95508780,3.19051070,3.18933257,-1.00000000,-1.00000000
-39.79703717,44.70026137,3.16951966,3.16804121,-1.00000000,-1.00000000
-40.46466753,45.44475428,3.15091983,3.14925801,-1.00000000,-1.00000000
-41.13294030,46.18867061,3.13247515,3.13080600,-1.00000000,-1.00000000
-41.80186272,46.93200283,3.11198367,3.11037161,-1.00000000,-1.00000000
-42.47096980,47.67516885,3.09049675,3.08882693,-1.00000000,-1.00000000
-43.13867013,48.41959901,3.07231017,3.07039482,-1.00000000,-1.00000000
